https://eth.drpc.org,1,0,ethereum,present
https://ethereum.publicnode.com,1,1,ethereum,present
https://eth-mainnet.public.blastapi.io,1,2,ethereum,error
https://eth.llamarpc.com/rpc/${LLAMANODES_API_KEY},1,3,ethereum,error
https://cloudflare-eth.com,1,4,ethereum,error
https://eth-mainnet.alchemyapi.io/v2/84tGz8xVIWFkagsaSzNjObh7aSPbxeXD,1,5,ethereum,present
https://eth-mainnet.alchemyapi.io/v2/VsPzIezK0AtqsnrWAuV0Gew-MS7H_E5E,1,6,ethereum,present
https://eth-mainnet.alchemyapi.io/v2/${ALCHEMY_API_KEY},1,7,ethereum,error
https://mainnet.infura.io/v3/${INFURA_API_KEY},1,8,ethereum,error
https://eth-pokt.nodies.app,1,9,ethereum,present
https://optimism.drpc.org,10,0,optimism,present
https://mainnet.optimism.io,10,1,optimism,present
https://opt-mainnet.g.alchemy.com/v2/3glkhRJRgzHCB2NbDwiQa7G_FTdqn3-T,10,2,optimism,present
https://opt-mainnet.g.alchemy.com/v2/7urLa-8k2RR_UYc0exh-b0qg4xySL5KA,10,3,optimism,present
https://optimism-mainnet.infura.io/v3/${INFURA_API_KEY},10,4,optimism,error
https://opt-mainnet.g.alchemy.com/v2/${ALCHEMY_API_KEY},10,5,optimism,error
https://op-pokt.nodies.app,10,6,optimism,present
https://flare.rpc.thirdweb.com,14,0,flare,present
https://rpc.ankr.com/flare,14,1,flare,present
https://evm.cronos.org,25,0,cronosevm,present
https://evm-dev.cronos.org,25,1,cronosevm,present
https://dimension-evm-rpc.xpla.dev,37,0,xpla,present
https://mainnet.telos.net/evm,40,0,telos,present
https://testnet.telos.net/evm,41,0,telos,error
https://cube-evm-rpc.xpla.dev,47,0,xpla,present
https://bsc.drpc.org,56,0,bsc,present
https://bscrpc.com,56,1,bsc,error
https://binance.nodereal.io,56,2,bsc,present
https://bsc-dataseed.binance.org,56,3,bsc,present
https://bsc-dataseed1.binance.org,56,4,bsc,present
https://bsc-dataseed2.binance.org,56,5,bsc,present
https://bsc-dataseed3.binance.org,56,6,bsc,present
https://bsc-dataseed4.binance.org,56,7,bsc,present
https://bsc-pokt.nodies.app,56,8,bsc,present
https://exchainrpc.okex.org,66,0,okx,present
https://evmtestnet.confluxrpc.com,71,0,conflux,present
https://rpc-2.japanopenchain.org:8545,81,0,joc,none
https://rpc-1.japanopenchain.org:8545,81,0,astar,none
https://rpc-1.japanopenchain.org:8545,81,1,joc,none
https://rpc-2.japanopenchain.org:8545,81,1,astar,none
https://rpc.meter.io,82,0,meter,none
https://rpctest.meter.io,83,0,meter,present
https://rpc.tomochain.com,88,0,tomo,error
https://data-seed-prebsc-1-s3.binance.org:8545,97,0,bsc,present
https://data-seed-prebsc-2-s2.binance.org:8545,97,1,bsc,present
https://data-seed-prebsc-1-s1.binance.org:8545,97,2,bsc,present
https://data-seed-prebsc-1-s2.binance.org:8545,97,3,bsc,present
https://data-seed-prebsc-2-s1.binance.org:8545,97,4,bsc,present
https://gnosis.drpc.org,100,0,gnosis,present
https://rpc.gnosischain.com,100,1,gnosis,present
https://rpc.ankr.com/gnosis,100,2,gnosis,error
https://gnosis-pokt.nodies.app,100,3,gnosis,present
https://gnosis-mainnet.public.blastapi.io,100,4,gnosis,present
wss://rpc.gnosischain.com/wss,100,5,gnosis,error
https://testnet.rpc.gobob.xyz,111,0,bob,error
https://rpc.fuse.io,122,0,fuse,present
https://fuse-pokt.nodies.app,122,1,fuse,present
https://rpc.fusespark.io,123,0,fuse,present
https://polygon.drpc.org,137,0,polygon,present
https://matic-mainnet.chainstacklabs.com,137,1,polygon,error
https://polygon-rpc.com,137,2,polygon,present
https://polygon.llamarpc.com/rpc/${LLAMANODES_API_KEY},137,3,polygon,error
https://polygon-mainnet.g.alchemy.com/v2/me6Q04fTd2kTT74BUYAp82d_3KL-ObCw,137,4,polygon,present
https://polygon-mainnet.g.alchemy.com/v2/q3f-QpPeM_g7rL3G21Cr9tFeuYAquyYl,137,5,polygon,present
https://polygon-mainnet.g.alchemy.com/v2/${ALCHEMY_API_KEY},137,6,polygon,error
https://polygon-mainnet.g.alchemy.com/v2/${ALCHEMY_API_KEY},137,7,polygon,error
https://polygon-pokt.nodies.app,137,8,polygon,present
https://polygon-mainnet.infura.io/v3/${INFURA_API_KEY},137,9,polygon,error
https://json-rpc.evm.shimmer.network,148,0,shimmer,none
https://rpc.testnet.tenet.org,155,0,tenet,none
https://pacific-rpc.manta.network/http,169,0,manta,present
https://testrpc.xlayer.tech,195,0,xlayer,present
https://rpc.xlayer.tech,196,0,xlayer,present
https://opbnb.drpc.org,204,0,opbnb,present
https://opbnb-mainnet-rpc.bnbchain.org,204,1,opbnb,present
https://opbnb.publicnode.com,204,2,opbnb,present
wss://opbnb.publicnode.com,204,3,opbnb,present
https://testnet.zkevm.cronos.org,240,0,cronoszkevm,present
https://seed.testnet.zkevm.cronos.org,240,1,cronoszkevm,present
https://fantom.drpc.org,250,0,fantom,present
https://rpc.ftm.tools,250,1,fantom,error
https://rpc2.fantom.network,250,2,fantom,present
https://rpc3.fantom.network,250,3,fantom,present
https://fantom-pokt.nodies.app,250,4,fantom,present
https://rpc.frax.com,252,0,fraxtal,present
https://rpc.orderly.network,291,0,orderly,present
https://l2-orderly-mainnet-0.t.conduit.xyz,291,1,orderly,error
https://mainnet.hashio.io/api,295,0,hedera,present
https://testnet.hashio.io/api,296,0,hedera,present
https://zksync-sepolia.drpc.org,300,0,zksyncsep,present
https://sepolia.era.zksync.dev,300,1,zksyncsep,present
https://zksync-era-sepolia.blockpi.network/v1/rpc/public,300,2,zksyncsep,error
https://zksync.drpc.org,324,0,zksync,present
https://mainnet.era.zksync.io,324,1,zksync,present
https://subnets.avax.network/defi-kingdoms/dfk-chain-testnet/rpc,335,0,dfk,present
https://evm-t3.cronos.org,338,0,cronosevm,none
https://evm-dev-t3.cronos.org,338,1,cronosevm,none
https://mainnet.zkevm.cronos.org,388,0,cronoszkevm,none
https://seed.zkevm.cronos.org,388,1,cronoszkevm,none
https://rpc.form.network/infra-partner-http,478,0,form,present
https://worldchain-mainnet.g.alchemy.com/public,480,0,worldchain,present
https://evm.astar.network,592,0,astar,present
https://astar.public.blastapi.io,592,1,astar,present
https://mainnet.evm.nodes.onflow.org,747,0,flow,present
https://sepolia.mode.network,919,0,mode,present
https://api.baobab.klaytn.net:8651,1001,0,klaytn,error
https://evm.confluxrpc.com,1030,0,conflux,present
https://json-rpc.evm.iotaledger.net,1075,0,iota,present
https://andromeda.metis.io/?owner=1088,1088,0,metis,present
https://metis.drpc.org,1088,1,metis,present
https://metis-pokt.nodies.app,1088,2,metis,present
https://zkevm-rpc.com,1101,0,zkpolygon,present
https://polygon-zkevm.drpc.org,1101,1,zkpolygon,present
https://rpc.test.btcs.network/,1115,0,coredao,present
https://rpc.coredao.org/,1116,0,coredao,present
https://rpc-core.icecreamswap.com,1116,1,coredao,present
https://rpc.api.lisk.com,1135,0,lisk,present
https://lisk.drpc.org,1135,1,lisk,present
https://rpc.api.moonbeam.network,1284,0,moonbeam,present
wss://wss.api.moonbeam.network,1284,1,moonbeam,present
https://rpc.api.moonriver.moonbeam.network,1285,0,moonriver,present
wss://wss.api.moonriver.moonbeam.network,1285,1,moonriver,present
https://rpc.api.moonbase.moonbeam.network,1287,0,moonbeam,present
wss://wss.api.moonbase.moonbeam.network,1287,1,moonbeam,present
https://mainnet-node.m9.glue.net,1300,0,glue,none
https://testnet-node-1.server-1.glue.net,1300,0,glue,none
https://evm-rpc.sei-apis.com,1329,0,sei,present
https://rpc.islander.vana.org,1480,0,islander,error
https://rpc.vana.org,1480,1,islander,present
https://rpc.tenet.org,1559,0,tenet,none
https://rpc.gravity.xyz,1625,0,gravity,present
https://gobi-rpc.horizenlabs.io/ethv1,1663,0,eon,error
https://rpc.ankr.com/horizen_gobi_testnet,1663,1,eon,error
https://testnet-evm.lif3.com,1811,0,lif3,none
https://replicator.pegasus.lightlink.io/rpc/v1,1891,0,lightlink,present
https://endpoints.omniatech.io/v1/lightlink/pegasus/public,1891,1,lightlink,present
https://rpc.ankr.com/swell,1923,0,swell,present
https://swell-mainnet.alt.technology,1923,1,swell,present
https://rpc.minato.soneium.org/,1946,0,minato,present
https://sanko-arb-sepolia.rpc.caldera.xyz/http,1992,0,sanko,present
https://mainnet.sanko.xyz,1996,0,sanko,present
https://subnets.avax.network/kiwi/testnet/rpc,2037,0,kiwi,error
https://subnets.avax.network/shrapnel/testnet/rpc,2038,0,shrapnel,present
https://subnets.avax.network/shrapnel/mainnet/rpc,2044,0,shrapnel,present
https://evm.testnet.kava.io,2221,0,kava,present
wss://wevm.testnet.kava.io,2221,1,kava,present
https://kava.drpc.org,2222,0,kava,present
https://evm.kava.io,2222,1,kava,present
https://evm2.kava.io,2222,2,kava,present
wss://wevm.kava.io,2222,3,kava,present
wss://wevm2.kava.io,2222,4,kava,present
https://kava-pokt.nodies.app,2222,5,kava,present
https://rpc.goat.network,2345,0,goat,present
https://polygon-zkevm-cardona.blockpi.network/v1/rpc/public,2442,0,zkpolygonsep,error
https://rpc.cardona.zkevm-rpc.com,2442,1,zkpolygonsep,present
https://rpc.testnet.frax.com,2522,0,fraxtal,present
https://mainnet.rpc.inevm.com/http,2525,0,bb1,present
https://rpc1.ocean.bahamut.io,2552,0,bahamut,none
https://api.raas.matterhosted.dev,2741,0,abstract,error
https://rpc-holesky.morphl2.io,2810,0,morph,present
https://rpc.morphl2.io,2818,0,morph,present
https://node.botanixlabs.dev,3636,0,botanix,present
https://rpc.btxtestchain.com,3637,0,botanix,error
https://test.doschain.com,3939,0,dos,present
https://rpc.testnet.fantom.network/,4002,0,fantom,present
https://rpc.ankr.com/fantom_testnet,4002,1,fantom,error
https://fantom-testnet.public.blastapi.io,4002,2,fantom,error
https://merlin.blockpi.network/v1/rpc/public,4200,0,merlin,present
https://rpc.merlinchain.io,4200,1,merlin,present
https://subnets.avax.network/beam/mainnet/rpc,4337,0,meritcircle,present
https://l2-orderly-l2-4460-sepolia-8tc3sd7dvy.t.conduit.xyz,4460,0,orderly,error
https://worldchain-sepolia.g.alchemy.com/public,4801,0,worldcoin,present
https://rpc.mantle.xyz,5000,0,mantle,present
https://mantle.drpc.org,5000,1,mantle,present
https://mantle.publicnode.com,5000,2,mantle,present
https://rpc.testnet.citrea.xyz,5115,0,citrea,present
https://opbnb-testnet-rpc.bnbchain.org,5611,0,opbnb,present
https://fullnode-mainnet.bouncebitapi.com,6001,0,bouncebit,present
https://carrot.megaeth.com/rpc,6342,0,megaeth,present
https://cyber.alt.technology,7560,0,cyber,present
https://rpc.cyber.co,7560,1,cyber,present
https://canto.slingshot.finance,7700,0,canto,error
https://canto.neobase.one,7700,1,canto,error
https://mainnode.plexnode.org:8545,7700,2,canto,error
https://testnet-archive.plexnode.wtf,7701,0,canto,error
https://main.doschain.com,7979,0,dos,present
https://public-node-api.klaytnapi.com/v1/cypress,8217,0,klaytn,error
https://klaytn-pokt.nodies.app,8217,1,klaytn,present
https://subnets.avax.network/space/mainnet/rpc,8227,0,space,none
https://base.drpc.org,8453,0,base,present
https://mainnet.base.org,8453,1,base,present
https://base.meowrpc.com,8453,2,base,present
https://base-pokt.nodies.app,8453,3,base,present
https://base.blockpi.network/v1/rpc/public,8453,4,base,error
https://json-rpc.evm.iotaledger.net,8822,0,iota,present
https://rpc-1.testnet.japanopenchain.org:8545,10081,0,joc,none
https://rpc-2.testnet.japanopenchain.org:8545,10081,1,joc,none
https://rpc.chiadochain.net,10200,0,gnosis,present
https://rpc.chiado.gnosis.gateway.fm,10200,1,gnosis,present
wss://rpc.chiadochain.net/wss,10200,2,gnosis,error
https://gnosis-chiado.publicnode.com,10200,3,gnosis,present
wss://gnosis-chiado.publicnode.com,10200,4,gnosis,present
https://rpc-gs-testnet.gameswift.io,10888,0,gameswift,error
https://rpc-testnet.gameswift.io,10888,1,gameswift,error
https://rpc-mainnet-1.bevm.io/,11501,0,bevm,present
https://rpc-mainnet-2.bevm.io/,11501,1,bevm,present
https://subnets.avax.network/beam/testnet/rpc,13337,0,meritcircle,present
https://rpc.moksha.vana.org,14800,0,moksha,present
https://rpc.holesky.ethpandaops.io,17000,0,holesky,error
https://ethereum-holesky.publicnode.com,17000,1,holesky,present
wss://ethereum-holesky.publicnode.com,17000,2,holesky,present
https://rpc.unreal-orbit.gelato.digital,18233,0,unreal,error
https://rpc.mainnet.oasys.homeverse.games,19011,0,homeverse,present
https://curtis.rpc.caldera.xyz/http,33111,0,curtis,present
https://mainnet.mode.network,34443,0,mode,present
https://1rpc.io/mode,34443,1,mode,present
https://rpc.testnet.oasys.homeverse.games,40875,0,homeverse,present
https://rpc.edu-chain.raas.gelato.cloud,41923,0,edu,present
https://arbitrum.drpc.org,42161,0,arbitrum,present
https://arb1.arbitrum.io/rpc,42161,1,arbitrum,present
https://arb-mainnet.g.alchemy.com/v2/N71NRfHZGk2jbnDkW-GiM6fTe6ysJOmp,42161,2,arbitrum,present
https://arb-mainnet.g.alchemy.com/v2/KhVdIItVH0ttiQvBYYO5NPL-De-gLWoW,42161,3,arbitrum,present
https://arb-mainnet.g.alchemy.com/v2/${ALCHEMY_API_KEY},42161,4,arbitrum,error
https://arbitrum-mainnet.infura.io/v3/${INFURA_API_KEY},42161,5,arbitrum,error
https://arb-pokt.nodies.app,42161,6,arbitrum,present
https://arbitrum-nova.drpc.org,42170,0,nova,present
https://nova.arbitrum.io/rpc,42170,1,nova,present
https://celo.drpc.org,42220,0,celo,present
https://forno.celo.org,42220,1,celo,present
wss://forno.celo.org/ws,42220,2,celo,present
https://node.mainnet.etherlink.com,42793,0,etherlink,present
https://etherlink-mainnet-pub-l5p9tu.zeeve.net/rpc,42793,1,etherlink,error
https://api.avax-test.network/ext/bc/C/rpc,43113,0,avalanche,present
https://rpc.ankr.com/avalanche_fuji,43113,1,avalanche,error
https://avalanche.drpc.org,43114,0,avalanche,present
https://api.avax.network/ext/bc/C/rpc,43114,1,avalanche,present
https://avalanche-mainnet.infura.io/v3/${INFURA_API_KEY},43114,2,avalanche,error
https://avax-pokt.nodies.app/ext/bc/C/rpc,43114,3,avalanche,present
https://alfajores-forno.celo-testnet.org,44787,0,celo,present
wss://alfajores-forno.celo-testnet.org/ws,44787,1,celo,present
https://zircuit1.p2pify.com,48899,0,zircuit,error
https://zircuit-mainnet.drpc.org,48900,0,zircuit,present
https://mainnet.aurora.dev,48900,1,zircuit,present
https://subnets.avax.network/defi-kingdoms/dfk-chain/rpc,53935,0,dfk,present
https://rpc.superposition.so,55244,0,superposition,present
https://linea-sepolia.blockpi.network/v1/rpc/public,59141,0,lineasep,error
https://rpc.sepolia.linea.build,59141,1,lineasep,present
https://linea-sepolia.infura.io/v3/9aa3d95b3bc440fa88ea12eaa4456161,59141,2,lineasep,error
https://linea.drpc.org,59144,0,zkconsensys,present
https://rpc.linea.build,59144,1,zkconsensys,present
wss://rpc.linea.build,59144,2,zkconsensys,error
https://linea-mainnet.infura.io/v3/${INFURA_API_KEY},59144,3,zkconsensys,error
wss://linea-mainnet.infura.io/ws/v3/${INFURA_API_KEY},59144,4,zkconsensys,error
https://sepolia.metisdevops.link,59902,0,metissep,present
https://rpc.gobob.xyz,60808,0,bob,present
https://bob-mainnet.blastapi.io/278bd36b-e02e-4391-a2b6-54e68e6695fd,60808,1,bob,error
https://xchain-testnet-rpc.idex.io,64002,0,xchain,present
https://rpc.ankr.com/polygon_amoy,80002,0,amoy,error
https://polygon-amoy.drpc.org,80002,1,amoy,present
https://rpc-amoy.polygon.technology,80002,2,amoy,present
https://rpc.blast.io,81457,0,blast,present
https://rpc.ankr.com/blast,81457,1,blast,present
https://blast.din.dev/rpc,81457,2,blast,present
https://blastl2-mainnet.public.blastapi.io,81457,3,blast,present
https://blast.blockpi.network/v1/rpc/public,81457,4,blast,error
https://sepolia.base.org,84532,0,basesep,present
https://public.stackup.sh/api/v1/node/base-sepolia,84532,1,basesep,error
https://base-sepolia-rpc.publicnode.com,84532,2,basesep,present
https://xchain-rpc.idex.io,94524,0,xchain,present
https://rpc-plume-mainnet-0.t.conduit.xyz,98865,0,plume,present
https://testnet-rpc.superposition.so,98985,0,superposition,present
https://node.ghostnet.etherlink.com,128123,0,etherlink,present
https://rpc.taiko.xyz,167000,0,taiko,present
https://rpc.taiko.tools,167000,1,taiko,error
https://rpc.ankr.com/taiko,167000,2,taiko,present
https://taiko.blockpi.network/v1/rpc/public,167000,3,taiko,error
https://rpc.hekla.taiko.xyz,167009,0,taiko,present
https://taiko-hekla.4everland.org/v1/37fa9972c1b1cd5fab542c7bdd4cde2f,167009,1,taiko,error
https://rpc.ankr.com/taiko_hekla,167009,2,taiko,present
https://rpc.bitlayer.org,200901,0,bitlayer,present
https://rpc-camp-network-4xje7wy105.t.conduit.xyz,325000,0,camp,error
https://sepolia-rollup.arbitrum.io/rpc,421614,0,arbsep,present
https://sepolia-rollup.arbitrum.io/rpc,421614,1,arbsep,present
https://subnets.avax.network/dexalot/testnet/rpc,432201,0,dexalot,none
https://subnets.avax.network/dexalot/mainnet/rpc,432204,0,dexalot,none
https://sepolia-rpc.scroll.io,534351,0,scroll,present
https://rpc.ankr.com/scroll_sepolia_testnet,534351,1,scroll,error
https://scroll-sepolia.chainstacklabs.com,534351,2,scroll,error
https://scroll-testnet-public.unifra.io,534351,3,scroll,error
https://scroll.drpc.org,534352,0,scroll,present
https://rpc.scroll.io,534352,1,scroll,present
https://rpc-scroll.icecreamswap.com,534352,2,scroll,error
https://rpc.ankr.com/scroll,534352,3,scroll,error
https://scroll-mainnet.chainstacklabs.com,534352,4,scroll,error
https://xai-chain.net/rpc,660279,0,xai,present
https://testnet-rpc.merlinchain.io,686868,0,merlin,present
https://subnets.avax.network/tiltyard/mainnet/rpc,710420,0,tiltyard,none
https://evm-rpc-arctic-1.sei-apis.com,713715,0,sei,present
https://evm-rpc.arctic-1.seinetwork.io,713715,1,sei,present
https://testnet.rpc.hemi.network/rpc,743111,0,hemi,present
https://rpc.zklink.io,810180,0,zklink,none
https://sepolia.rpc.zklink.io,810181,0,zklink,none
https://rpc.lootchain.com/http,5151706,0,loot,none
https://rpc.zora.energy/,7777777,0,zora,present
https://rpc.sepolia.org,11155111,0,sepolia,error
https://rpc2.sepolia.org,11155111,1,sepolia,error
https://sepolia.drpc.org,11155111,2,sepolia,present
https://rpc-sepolia.rockx.com,11155111,3,sepolia,present
https://op-sepolia-pokt.nodies.app,11155111,4,sepolia,present
https://sepolia.optimism.io,11155420,0,optsep,present
https://optimism-sepolia.drpc.org,11155420,1,optsep,present
https://endpoints.omniatech.io/v1/op/sepolia/public,11155420,2,optsep,present
https://optimism-sepolia.blockpi.network/v1/rpc/public,11155420,3,optsep,error
https://maizenet-rpc.usecorn.com,21000000,0,mp1,present
https://cyber-testnet.alt.technology,111557560,0,cyber,present
https://rpc.testnet.cyber.co,111557560,1,cyber,present
https://sepolia.blast.io,168587773,0,blast,present
https://blast-sepolia.drpc.org,168587773,1,blast,present
https://blast-sepolia.blockpi.network/v1/rpc/public,168587773,2,blast,error
https://rpc.testnet.sophon.xyz,531050104,0,sophon,present
https://rpc.degen.tips,666666666,0,degen,present
https://sepolia.rpc.zora.energy,999999999,0,zorasep,present
https://aurora.drpc.org,1313161554,0,aurora,present
https://mainnet.aurora.dev,1313161554,1,aurora,present
https://testnet.aurora.dev/,1313161555,0,aurora,present
https://mainnet.rpc.rarichain.org/http,1380012617,0,rarible,error
https://testnet.skalenodes.com/v1/juicy-low-small-testnet,1444673419,0,skale,present
https://harmony-mainnet.chainstacklabs.com,1666600000,0,harmony,error
https://api.harmony.one,1666600000,1,harmony,none
https://api.s0.t.hmny.io,1666600000,2,harmony,none
https://a.api.s0.t.hmny.io,1666600000,3,harmony,none
https://rpc.ankr.com/harmony,1666600000,4,harmony,error
https://hmyone-pokt.nodies.app,1666600000,5,harmony,error
https://api.s0.ps.hmny.io,1666900000,0,harmony,none
https://mainnet.skalenodes.com/v1/elated-tan-skat,2046399126,0,skale,none
https://testnet-v2.xai-chain.net/rpc,37714555429,0,xai,present
